Potential_Score_0_100,hcp_id,specialty,Potential_Category
0.0,NPIIN0000002846,Endocrinology,Low
38.9,NPIIN0000002847,Endocrinology,Low
0.0,NPIIN0000002848,General Medicine,Low
0.0,NPIIN0000002849,Diabetology,Low
0.0,NPIIN0000002850,Cardiology,Low
0.0,NPIIN0000002851,Pulmonology,Low
0.0,NPIIN0000002852,Gastroenterology,Low
0.0,NPIIN0000002853,Neurology,Low
66.6,NPIIN0000002854,Diabetology,Low
0.0,NPIIN0000002855,Dermatology,Low
0.0,NPIIN0000002856,Pulmonology,Low
0.0,NPIIN0000002857,Pulmonology,Low
83.1,NPIIN0000002858,Endocrinology,Low
78.0,NPIIN0000002859,Diabetology,Low
0.3,NPIIN0000002860,General Medicine,Low
1.1,NPIIN0000002861,Endocrinology,Low
0.0,NPIIN0000002862,Neurology,Low
67.7,NPIIN0000002863,Diabetology,Low
95.8,NPIIN0000002864,Endocrinology,Low
54.3,NPIIN0000002865,Endocrinology,Low
0.0,NPIIN0000002866,Cardiology,Low
0.0,NPIIN0000002867,General Medicine,Low
80.2,NPIIN0000002868,Cardiology,Low
0.0,NPIIN0000002869,Pulmonology,Low
0.7,NPIIN0000002870,Diabetology,Medium
0.1,NPIIN0000002871,Pulmonology,Low
0.0,NPIIN0000002872,Orthopedics,Low
0.0,NPIIN0000002873,Urology,Low
0.0,NPIIN0000002874,Pulmonology,Low
0.4,NPIIN0000002875,General Medicine,Low
0.0,NPIIN0000002876,Neurology,Low
66.1,NPIIN0000002877,Urology,Low
0.0,NPIIN0000002878,General Medicine,Low
0.0,NPIIN0000002879,Cardiology,Low
0.0,NPIIN0000002880,Gastroenterology,Low
13.3,NPIIN0000002881,Cardiology,Low
0.0,NPIIN0000002882,Gastroenterology,Low
0.0,NPIIN0000002883,Cardiology,Low
0.0,NPIIN0000002884,Cardiology,Low
0.3,NPIIN0000002885,Gastroenterology,Low
32.9,NPIIN0000002886,Neurology,Low
0.0,NPIIN0000002887,Pulmonology,Low
0.8,NPIIN0000002888,Dermatology,Low
48.0,NPIIN0000002889,Dermatology,Low
67.8,NPIIN0000002890,General Medicine,Low
0.0,NPIIN0000002891,Orthopedics,Low
0.4,NPIIN0000002892,General Medicine,Low
0.0,NPIIN0000002893,Endocrinology,Low
82.4,NPIIN0000002894,Dermatology,Low
0.0,NPIIN0000002895,General Medicine,Low
0.0,NPIIN0000002896,Urology,Low
0.3,NPIIN0000002897,Cardiology,Low
0.0,NPIIN0000002898,Cardiology,Low
0.0,NPIIN0000002899,Cardiology,Low
0.0,NPIIN0000002900,Pulmonology,Low
0.0,NPIIN0000002901,Dermatology,Low
0.1,NPIIN0000002902,General Medicine,Low
0.0,NPIIN0000002903,Cardiology,Low
0.0,NPIIN0000002904,General Medicine,Low
71.8,NPIIN0000002905,General Medicine,Low
0.5,NPIIN0000002906,Neurology,Low
7.5,NPIIN0000002907,Neurology,Low
0.0,NPIIN0000002908,Cardiology,Low
0.0,NPIIN0000002909,General Medicine,Low
4.0,NPIIN0000002910,Neurology,Low
50.8,NPIIN0000002911,Diabetology,Low
0.0,NPIIN0000002912,General Medicine,Low
0.0,NPIIN0000002913,Pulmonology,Low
0.0,NPIIN0000002914,General Medicine,Low
0.0,NPIIN0000002915,Cardiology,Low
48.1,NPIIN0000002916,Endocrinology,Low
0.0,NPIIN0000002917,Gastroenterology,Low
4.8,NPIIN0000002918,Diabetology,Low
0.0,NPIIN0000002919,Dermatology,Low
0.0,NPIIN0000002920,General Medicine,Low
53.2,NPIIN0000002921,General Medicine,Low
0.0,NPIIN0000002922,Gastroenterology,Low
80.2,NPIIN0000002923,General Medicine,Low
49.4,NPIIN0000002924,Endocrinology,Low
0.0,NPIIN0000002925,Cardiology,Low
0.0,NPIIN0000002926,Neurology,Low
0.0,NPIIN0000002927,General Medicine,Low
38.2,NPIIN0000002928,Dermatology,Low
0.0,NPIIN0000002929,General Medicine,Low
0.0,NPIIN0000002930,General Medicine,Low
0.3,NPIIN0000002931,Diabetology,Low
51.6,NPIIN0000002932,Endocrinology,Low
0.0,NPIIN0000002933,Dermatology,Low
0.0,NPIIN0000002934,Cardiology,Low
0.0,NPIIN0000002935,Urology,Low
0.0,NPIIN0000002936,Cardiology,Low
34.6,NPIIN0000002937,General Medicine,Low
0.0,NPIIN0000002938,Cardiology,Low
0.3,NPIIN0000002939,Gastroenterology,Low
49.0,NPIIN0000002940,Endocrinology,Low
0.0,NPIIN0000002941,Pulmonology,Low
0.3,NPIIN0000002942,Urology,Low
0.0,NPIIN0000002943,Neurology,Low
73.1,NPIIN0000002944,Endocrinology,Low
0.0,NPIIN0000002945,Dermatology,Low
0.0,NPIIN0000002946,General Medicine,Low
0.0,NPIIN0000002947,Cardiology,Low
0.0,NPIIN0000002948,General Medicine,Low
0.0,NPIIN0000002949,Dermatology,Low
53.7,NPIIN0000002950,General Medicine,Low
0.0,NPIIN0000002951,Gastroenterology,Low
86.4,NPIIN0000002952,Neurology,Low
38.0,NPIIN0000002953,General Medicine,Low
1.7,NPIIN0000002954,Diabetology,Low
0.0,NPIIN0000002955,Gastroenterology,Low
1.4,NPIIN0000002956,General Medicine,Low
56.9,NPIIN0000002957,Endocrinology,Low
63.5,NPIIN0000002958,Diabetology,Low
0.0,NPIIN0000002959,Urology,Low
80.7,NPIIN0000002960,Diabetology,Low
86.5,NPIIN0000002961,Endocrinology,Low
0.0,NPIIN0000002962,Cardiology,Low
0.0,NPIIN0000002963,Cardiology,Low
0.0,NPIIN0000002964,Orthopedics,Low
72.6,NPIIN0000002965,Pulmonology,Low
0.0,NPIIN0000002966,Gastroenterology,Low
0.5,NPIIN0000002967,Gastroenterology,Low
0.0,NPIIN0000002968,General Medicine,Low
14.9,NPIIN0000002969,Dermatology,Low
46.8,NPIIN0000002970,Orthopedics,Low
0.0,NPIIN0000002971,Gastroenterology,Low
0.0,NPIIN0000002972,Gastroenterology,Low
0.0,NPIIN0000002973,General Medicine,Low
0.0,NPIIN0000002974,Dermatology,Low
0.0,NPIIN0000002975,Cardiology,Low
0.4,NPIIN0000002976,Gastroenterology,Low
6.9,NPIIN0000002977,General Medicine,Low
0.0,NPIIN0000002978,Pulmonology,Low
0.0,NPIIN0000002979,Urology,Low
0.0,NPIIN0000002980,Pulmonology,Low
0.0,NPIIN0000002981,Cardiology,Low
0.0,NPIIN0000002982,Gastroenterology,Low
0.0,NPIIN0000002983,Urology,Low
0.0,NPIIN0000002984,Neurology,Low
0.0,NPIIN0000002985,Urology,Low
0.0,NPIIN0000002986,Dermatology,Low
0.0,NPIIN0000002987,Urology,Low
0.0,NPIIN0000002988,General Medicine,Low
7.7,NPIIN0000002989,General Medicine,Low
0.0,NPIIN0000002990,Dermatology,Low
0.0,NPIIN0000002991,Urology,Low
0.0,NPIIN0000002992,Endocrinology,Low
70.4,NPIIN0000002993,Endocrinology,Low
0.0,NPIIN0000002994,General Medicine,Low
0.0,NPIIN0000002995,Gastroenterology,Low
0.0,NPIIN0000002996,Urology,Low
0.0,NPIIN0000002997,Pulmonology,Low
0.0,NPIIN0000002998,Cardiology,Low
33.4,NPIIN0000002999,Diabetology,Low
0.0,NPIIN0000003000,Dermatology,Low
38.0,NPIIN0000003001,General Medicine,Low
0.1,NPIIN0000003002,Cardiology,Low
71.0,NPIIN0000003003,Diabetology,Low
0.0,NPIIN0000003004,Dermatology,Low
2.6,NPIIN0000003005,General Medicine,Low
0.0,NPIIN0000003006,Endocrinology,Low
0.0,NPIIN0000003007,Diabetology,Low
0.0,NPIIN0000003008,Orthopedics,Low
0.0,NPIIN0000003009,General Medicine,Low
0.0,NPIIN0000003010,General Medicine,Low
5.9,NPIIN0000003011,Endocrinology,Low
50.1,NPIIN0000003012,Diabetology,Low
0.0,NPIIN0000003013,Dermatology,Low
0.0,NPIIN0000003014,Gastroenterology,Low
1.1,NPIIN0000003015,General Medicine,Low
0.0,NPIIN0000003016,Urology,Low
0.0,NPIIN0000003017,General Medicine,Low
0.0,NPIIN0000003018,Urology,Low
0.0,NPIIN0000003019,Cardiology,Low
56.6,NPIIN0000003020,General Medicine,Low
0.0,NPIIN0000003021,Dermatology,Low
0.0,NPIIN0000003022,Urology,Low
0.0,NPIIN0000003023,Gastroenterology,Low
0.0,NPIIN0000003024,Neurology,Low
0.0,NPIIN0000003025,Dermatology,Low
0.0,NPIIN0000003026,Neurology,Low
0.0,NPIIN0000003027,Diabetology,Low
82.7,NPIIN0000003028,General Medicine,Low
0.0,NPIIN0000003029,Neurology,Low
0.0,NPIIN0000003030,Pulmonology,Low
0.0,NPIIN0000003031,Urology,Low
0.0,NPIIN0000003032,General Medicine,Low
72.7,NPIIN0000003033,Endocrinology,Low
0.5,NPIIN0000003034,Endocrinology,Low
0.0,NPIIN0000003035,Dermatology,Low
0.0,NPIIN0000003036,Cardiology,Low
0.0,NPIIN0000003037,Urology,Low
0.0,NPIIN0000003038,Cardiology,Low
32.9,NPIIN0000003039,General Medicine,Low
0.0,NPIIN0000003040,Dermatology,Low
0.0,NPIIN0000003041,General Medicine,Low
0.0,NPIIN0000003042,Dermatology,Low
0.0,NPIIN0000003043,Cardiology,Low
0.0,NPIIN0000003044,General Medicine,Low
0.0,NPIIN0000003045,Pulmonology,Low
0.0,NPIIN0000003046,Urology,Low
0.0,NPIIN0000003047,Cardiology,Low
0.0,NPIIN0000003048,General Medicine,Low
0.5,NPIIN0000003049,Neurology,Low
0.0,NPIIN0000003050,Orthopedics,Low
0.0,NPIIN0000003051,Dermatology,Low
0.0,NPIIN0000003052,Dermatology,Low
0.8,NPIIN0000003053,General Medicine,Low
0.0,NPIIN0000003054,Pulmonology,Low
0.3,NPIIN0000003055,Dermatology,Low
0.0,NPIIN0000003056,Urology,Low
0.0,NPIIN0000003057,Dermatology,Low
0.0,NPIIN0000003058,Dermatology,Low
0.0,NPIIN0000003059,Urology,Low
0.0,NPIIN0000003060,Cardiology,Low
71.6,NPIIN0000003061,Diabetology,Low
0.3,NPIIN0000003062,Orthopedics,Low
0.0,NPIIN0000003063,Pulmonology,Low
6.1,NPIIN0000003064,Endocrinology,Low
12.7,NPIIN0000003065,General Medicine,Low
0.0,NPIIN0000003066,Neurology,Low
0.0,NPIIN0000003067,Dermatology,Low
0.0,NPIIN0000003068,Dermatology,Low
0.0,NPIIN0000003069,Cardiology,Low
0.4,NPIIN0000003070,General Medicine,Low
0.0,NPIIN0000003071,Cardiology,Low
0.0,NPIIN0000003072,Urology,Low
27.5,NPIIN0000003073,Endocrinology,Low
0.0,NPIIN0000003074,Pulmonology,Low
0.0,NPIIN0000003075,Pulmonology,Low
24.8,NPIIN0000003076,Pulmonology,Low
56.9,NPIIN0000003077,Pulmonology,Low
0.5,NPIIN0000003078,Gastroenterology,Low
71.9,NPIIN0000003079,Pulmonology,Low
0.0,NPIIN0000003080,Cardiology,Low
74.6,NPIIN0000003081,General Medicine,Low
45.9,NPIIN0000003082,Pulmonology,Low
59.5,NPIIN0000003083,Diabetology,Low
0.0,NPIIN0000003084,Gastroenterology,Low
82.1,NPIIN0000003085,Diabetology,Low
0.3,NPIIN0000003086,Dermatology,Low
72.5,NPIIN0000003087,Endocrinology,Low
0.0,NPIIN0000003088,Gastroenterology,Low
0.3,NPIIN0000003089,Endocrinology,Low
0.0,NPIIN0000003090,General Medicine,Low
49.7,NPIIN0000003091,Diabetology,Low
0.0,NPIIN0000003092,Neurology,Low
1.1,NPIIN0000003093,Endocrinology,Low
0.0,NPIIN0000003094,Dermatology,Low
7.8,NPIIN0000003095,Pulmonology,Low
0.0,NPIIN0000003096,Orthopedics,Low
0.0,NPIIN0000003097,Gastroenterology,Low
49.7,NPIIN0000003098,Pulmonology,Low
0.0,NPIIN0000003099,Dermatology,Low
1.6,NPIIN0000003100,Endocrinology,Low
0.0,NPIIN0000003101,Neurology,Low
0.0,NPIIN0000003102,General Medicine,Low
0.1,NPIIN0000003103,Gastroenterology,Low
0.0,NPIIN0000003104,Cardiology,Low
0.7,NPIIN0000003105,General Medicine,Low
0.0,NPIIN0000003106,Neurology,Low
0.0,NPIIN0000003107,General Medicine,Low
74.6,NPIIN0000003108,Endocrinology,Low
7.5,NPIIN0000003109,General Medicine,Low
7.4,NPIIN0000003110,Dermatology,Low
87.8,NPIIN0000003111,Endocrinology,Medium
75.5,NPIIN0000003112,General Medicine,Low
0.0,NPIIN0000003113,Orthopedics,Low
5.9,NPIIN0000003114,Urology,Low
0.0,NPIIN0000003115,Cardiology,Low
0.0,NPIIN0000003116,Pulmonology,Low
13.1,NPIIN0000003117,Cardiology,Low
0.0,NPIIN0000003118,Urology,Low
72.4,NPIIN0000003119,General Medicine,Low
0.0,NPIIN0000003120,General Medicine,Low
0.2,NPIIN0000003121,Diabetology,Low
24.8,NPIIN0000003122,Pulmonology,Low
0.6,NPIIN0000003123,Endocrinology,Low
0.0,NPIIN0000003124,Dermatology,Low
0.0,NPIIN0000003125,General Medicine,Low
46.9,NPIIN0000003126,Pulmonology,Low
0.0,NPIIN0000003127,Dermatology,Low
2.1,NPIIN0000003128,Endocrinology,Low
67.2,NPIIN0000003129,Endocrinology,Low
0.0,NPIIN0000003130,General Medicine,Low
0.0,NPIIN0000003131,Gastroenterology,Low
0.0,NPIIN0000003132,Cardiology,Low
0.0,NPIIN0000003133,Dermatology,Low
0.0,NPIIN0000003134,General Medicine,Low
0.0,NPIIN0000003135,Pulmonology,Low
6.9,NPIIN0000003136,Pulmonology,Low
13.0,NPIIN0000003137,Cardiology,Low
65.7,NPIIN0000003138,Diabetology,Low
0.0,NPIIN0000003139,Gastroenterology,Low
7.0,NPIIN0000003140,General Medicine,Low
0.0,NPIIN0000003141,Pulmonology,Low
0.0,NPIIN0000003142,Orthopedics,Low
0.0,NPIIN0000003143,Cardiology,Low
0.0,NPIIN0000003144,General Medicine,Low
0.0,NPIIN0000003145,General Medicine,Low
0.0,NPIIN0000003146,Cardiology,Low
87.2,NPIIN0000003147,Orthopedics,Low
0.0,NPIIN0000003148,Orthopedics,Low
0.2,NPIIN0000003149,Diabetology,Low
0.0,NPIIN0000003150,Orthopedics,Low
0.0,NPIIN0000003151,Cardiology,Low
0.0,NPIIN0000003152,Orthopedics,Low
14.9,NPIIN0000003153,Dermatology,Low
51.2,NPIIN0000003154,Endocrinology,Low
7.9,NPIIN0000003155,Pulmonology,Low
0.0,NPIIN0000003156,Dermatology,Low
65.9,NPIIN0000003157,Diabetology,Low
0.0,NPIIN0000003158,General Medicine,Low
0.0,NPIIN0000003159,Pulmonology,Low
1.4,NPIIN0000003160,Endocrinology,Low
0.0,NPIIN0000003161,Cardiology,Low
0.0,NPIIN0000003162,Diabetology,Low
0.0,NPIIN0000003163,Gastroenterology,Low
0.0,NPIIN0000003164,General Medicine,Low
0.0,NPIIN0000003165,General Medicine,Low
94.8,NPIIN0000003166,Endocrinology,Low
49.9,NPIIN0000003167,Endocrinology,Low
0.0,NPIIN0000003168,Neurology,Low
0.0,NPIIN0000003169,Cardiology,Low
0.0,NPIIN0000003170,Neurology,Low
94.3,NPIIN0000003171,General Medicine,Low
0.8,NPIIN0000003172,Neurology,Low
62.8,NPIIN0000003173,General Medicine,Low
0.0,NPIIN0000003174,Dermatology,Low
0.0,NPIIN0000003175,Cardiology,Low
0.0,NPIIN0000003176,Urology,Low
59.3,NPIIN0000003177,Diabetology,Low
86.7,NPIIN0000003178,Cardiology,Low
0.0,NPIIN0000003179,Pulmonology,Low
51.9,NPIIN0000003180,Endocrinology,Medium
27.5,NPIIN0000003181,General Medicine,Low
0.0,NPIIN0000003182,Dermatology,Low
0.0,NPIIN0000003183,Dermatology,Low
0.0,NPIIN0000003184,Pulmonology,Low
0.0,NPIIN0000003185,Orthopedics,Low
0.0,NPIIN0000003186,General Medicine,Low
0.0,NPIIN0000003187,Cardiology,Low
0.0,NPIIN0000003188,Dermatology,Low
66.9,NPIIN0000003189,Endocrinology,Low
49.8,NPIIN0000003190,Endocrinology,Low
0.0,NPIIN0000003191,Cardiology,Low
24.3,NPIIN0000003192,Diabetology,Low
77.9,NPIIN0000003193,Diabetology,Medium
72.1,NPIIN0000003194,Diabetology,Low
0.6,NPIIN0000003195,Pulmonology,Low
0.0,NPIIN0000003196,Gastroenterology,Low
1.0,NPIIN0000003197,Orthopedics,Low
6.9,NPIIN0000003198,Cardiology,Low
50.6,NPIIN0000003199,Endocrinology,Low
0.0,NPIIN0000003200,Pulmonology,Low
0.0,NPIIN0000003201,Cardiology,Low
60.2,NPIIN0000003202,General Medicine,Low
0.5,NPIIN0000003203,Pulmonology,Low
0.0,NPIIN0000003204,Gastroenterology,Low
57.2,NPIIN0000003205,Endocrinology,Low
4.2,NPIIN0000003206,Neurology,Low
0.1,NPIIN0000003207,Neurology,Low
0.0,NPIIN0000003208,Dermatology,Low
82.2,NPIIN0000003209,Diabetology,Low
0.0,NPIIN0000003210,Gastroenterology,Low
0.0,NPIIN0000003211,Gastroenterology,Low
62.0,NPIIN0000003212,Endocrinology,Low
0.0,NPIIN0000003213,Pulmonology,Low
0.0,NPIIN0000003214,Neurology,Low
53.8,NPIIN0000003215,Diabetology,Low
0.0,NPIIN0000003216,General Medicine,Low
0.0,NPIIN0000003217,General Medicine,Low
0.0,NPIIN0000003218,Gastroenterology,Low
0.0,NPIIN0000003219,Cardiology,Low
26.9,NPIIN0000003220,General Medicine,Low
47.0,NPIIN0000003221,Endocrinology,Low
0.3,NPIIN0000003222,Neurology,Low
0.0,NPIIN0000003223,Neurology,Low
47.7,NPIIN0000003224,General Medicine,Low
1.5,NPIIN0000003225,Pulmonology,Low
50.3,NPIIN0000003226,Diabetology,Low
0.8,NPIIN0000003227,Diabetology,Low
0.3,NPIIN0000003228,Gastroenterology,Low
72.7,NPIIN0000003229,Cardiology,Low
0.0,NPIIN0000003230,Gastroenterology,Low
0.0,NPIIN0000003231,Neurology,Low
0.3,NPIIN0000003232,Urology,Low
67.3,NPIIN0000003233,Diabetology,Low
49.6,NPIIN0000003234,General Medicine,Low
0.0,NPIIN0000003235,Cardiology,Low
0.0,NPIIN0000003236,Urology,Low
0.0,NPIIN0000003237,Neurology,Low
0.0,NPIIN0000003238,Pulmonology,Low
0.1,NPIIN0000003239,Gastroenterology,Low
67.9,NPIIN0000003240,Diabetology,Low
0.0,NPIIN0000003241,Pulmonology,Low
62.4,NPIIN0000003242,Dermatology,Low
0.0,NPIIN0000003243,Cardiology,Low
0.0,NPIIN0000003244,Orthopedics,Low
0.0,NPIIN0000003245,Urology,Low
0.3,NPIIN0000003246,Orthopedics,Low
0.0,NPIIN0000003247,Dermatology,Low
50.6,NPIIN0000003248,Diabetology,Low
71.6,NPIIN0000003249,Pulmonology,Low
0.0,NPIIN0000003250,Cardiology,Low
0.0,NPIIN0000003251,Gastroenterology,Low
49.2,NPIIN0000003252,Endocrinology,Low
0.0,NPIIN0000003253,Urology,Low
83.0,NPIIN0000003254,Diabetology,Low
0.0,NPIIN0000003255,Endocrinology,Low
0.0,NPIIN0000003256,Cardiology,Low
46.4,NPIIN0000003257,Gastroenterology,Low
2.3,NPIIN0000003258,Endocrinology,Low
49.1,NPIIN0000003259,Endocrinology,Low
71.6,NPIIN0000003260,Endocrinology,Low
86.0,NPIIN0000003261,Diabetology,Low
0.0,NPIIN0000003262,Orthopedics,Low
0.0,NPIIN0000003263,General Medicine,Low
0.3,NPIIN0000003264,Diabetology,Low
0.5,NPIIN0000003265,Endocrinology,Low
0.0,NPIIN0000003266,Cardiology,Low
0.0,NPIIN0000003267,General Medicine,Low
0.0,NPIIN0000003268,Cardiology,Low
0.0,NPIIN0000003269,Cardiology,Low
0.0,NPIIN0000003270,Cardiology,Low
0.4,NPIIN0000003271,Diabetology,Low
0.0,NPIIN0000003272,Gastroenterology,Low
25.0,NPIIN0000003273,Cardiology,Low
0.0,NPIIN0000003274,Neurology,Low
80.5,NPIIN0000003275,Pulmonology,Low
0.7,NPIIN0000003276,Urology,Low
0.0,NPIIN0000003277,Endocrinology,Low
79.3,NPIIN0000003278,Dermatology,Low
0.0,NPIIN0000003279,Urology,Low
6.8,NPIIN0000003280,Orthopedics,Low
0.0,NPIIN0000003281,Dermatology,Low
0.0,NPIIN0000003282,Cardiology,Low
27.0,NPIIN0000003283,Orthopedics,Low
6.8,NPIIN0000003284,Dermatology,Low
47.8,NPIIN0000003285,Endocrinology,Low
81.4,NPIIN0000003286,Endocrinology,Low
0.0,NPIIN0000003287,Orthopedics,Low
68.8,NPIIN0000003288,Endocrinology,Low
0.0,NPIIN0000003289,Gastroenterology,Low
1.0,NPIIN0000003290,General Medicine,Low
0.0,NPIIN0000003291,Gastroenterology,Low
0.0,NPIIN0000003292,Cardiology,Low
0.0,NPIIN0000003293,Gastroenterology,Low
0.0,NPIIN0000003294,General Medicine,Low
0.0,NPIIN0000003295,Urology,Low
7.6,NPIIN0000003296,Endocrinology,Low
0.0,NPIIN0000003297,Cardiology,Low
55.0,NPIIN0000003298,Endocrinology,Low
0.0,NPIIN0000003299,Cardiology,Low
0.0,NPIIN0000003300,Orthopedics,Low
0.0,NPIIN0000003301,Cardiology,Low
1.4,NPIIN0000003302,Endocrinology,Low
0.0,NPIIN0000003303,Dermatology,Low
0.3,NPIIN0000003304,Diabetology,Low
34.8,NPIIN0000003305,Endocrinology,Low
0.0,NPIIN0000003306,Neurology,Low
0.0,NPIIN0000003307,General Medicine,Low
0.0,NPIIN0000003308,Dermatology,Low
0.0,NPIIN0000003309,Neurology,Low
62.1,NPIIN0000003310,Diabetology,Low
7.5,NPIIN0000003311,Pulmonology,Low
0.0,NPIIN0000003312,Urology,Low
24.8,NPIIN0000003313,General Medicine,Low
47.1,NPIIN0000003314,Gastroenterology,Low
0.0,NPIIN0000003315,General Medicine,Low
0.0,NPIIN0000003316,Pulmonology,Low
0.0,NPIIN0000003317,Gastroenterology,Low
0.0,NPIIN0000003318,Cardiology,Low
55.0,NPIIN0000003319,General Medicine,Low
0.0,NPIIN0000003320,Cardiology,Low
0.0,NPIIN0000003321,Gastroenterology,Low
52.3,NPIIN0000003322,Pulmonology,Low
13.1,NPIIN0000003323,Diabetology,Low
0.0,NPIIN0000003324,Cardiology,Low
0.0,NPIIN0000003325,Urology,Low
95.1,NPIIN0000003326,Diabetology,High
8.1,NPIIN0000003327,Diabetology,Low
14.8,NPIIN0000003328,Cardiology,Low
0.0,NPIIN0000003329,Pulmonology,Low
69.2,NPIIN0000003330,Diabetology,Low
0.0,NPIIN0000003331,Dermatology,Low
0.0,NPIIN0000003332,Neurology,Low
0.0,NPIIN0000003333,Cardiology,Low
0.0,NPIIN0000003334,Pulmonology,Low
0.0,NPIIN0000003335,Endocrinology,Low
0.0,NPIIN0000003336,Cardiology,Low
0.0,NPIIN0000003337,Pulmonology,Low
49.8,NPIIN0000003338,Endocrinology,Low
0.3,NPIIN0000003339,Urology,Low
81.0,NPIIN0000003340,Pulmonology,Low
90.9,NPIIN0000003341,Endocrinology,Low
0.0,NPIIN0000003342,Orthopedics,Low
0.0,NPIIN0000003343,Pulmonology,Low
38.2,NPIIN0000003344,Endocrinology,Low
71.3,NPIIN0000003345,General Medicine,Low
0.0,NPIIN0000003346,Orthopedics,Low
0.0,NPIIN0000003347,General Medicine,Low
0.0,NPIIN0000003348,General Medicine,Low
66.5,NPIIN0000003349,General Medicine,Low
72.1,NPIIN0000003350,Diabetology,Low
66.8,NPIIN0000003351,Endocrinology,Low
0.0,NPIIN0000003352,Pulmonology,Low
0.0,NPIIN0000003353,Urology,Low
5.9,NPIIN0000003354,Gastroenterology,Low
0.0,NPIIN0000003355,Cardiology,Low
55.7,NPIIN0000003356,General Medicine,Low
0.0,NPIIN0000003357,Cardiology,Low
0.8,NPIIN0000003358,Diabetology,Low
0.0,NPIIN0000003359,Neurology,Low
40.3,NPIIN0000003360,Diabetology,Low
0.0,NPIIN0000003361,Dermatology,Low
2.5,NPIIN0000003362,General Medicine,Low
0.0,NPIIN0000003363,Neurology,Low
0.0,NPIIN0000003364,Urology,Low
0.0,NPIIN0000003365,Neurology,Low
0.0,NPIIN0000003366,Urology,Low
86.5,NPIIN0000003367,Dermatology,Low
0.0,NPIIN0000003368,Pulmonology,Low
72.6,NPIIN0000003369,Diabetology,Low
0.0,NPIIN0000003370,Diabetology,Low
0.0,NPIIN0000003371,Urology,Low
0.0,NPIIN0000003372,Cardiology,Low
0.0,NPIIN0000003373,Orthopedics,Low
56.5,NPIIN0000003374,Diabetology,Low
0.0,NPIIN0000003375,Gastroenterology,Low
56.2,NPIIN0000003376,General Medicine,Low
3.3,NPIIN0000003377,Orthopedics,Low
0.0,NPIIN0000003378,Cardiology,Low
0.0,NPIIN0000003379,General Medicine,Low
0.0,NPIIN0000003380,Urology,Low
92.2,NPIIN0000003381,Diabetology,Low
70.9,NPIIN0000003382,Diabetology,Low
0.0,NPIIN0000003383,Urology,Low
5.8,NPIIN0000003384,Dermatology,Low
82.6,NPIIN0000003385,Cardiology,Low
0.0,NPIIN0000003386,Pulmonology,Low
0.0,NPIIN0000003387,Endocrinology,Low
38.7,NPIIN0000003388,Endocrinology,Low
0.0,NPIIN0000003389,Pulmonology,Low
0.0,NPIIN0000003390,Cardiology,Low
0.0,NPIIN0000003391,General Medicine,Low
72.5,NPIIN0000003392,Diabetology,Low
0.0,NPIIN0000003393,Dermatology,Low
0.0,NPIIN0000003394,Pulmonology,Low
0.3,NPIIN0000003395,Endocrinology,Low
7.4,NPIIN0000003396,Urology,Low
0.0,NPIIN0000003397,Dermatology,Low
0.0,NPIIN0000003398,Diabetology,Low
0.0,NPIIN0000003399,Orthopedics,Low
55.8,NPIIN0000003400,Diabetology,Low
97.9,NPIIN0000003401,Diabetology,High
47.1,NPIIN0000003402,General Medicine,Low
72.0,NPIIN0000003403,Endocrinology,Low
0.0,NPIIN0000003404,Neurology,Low
0.0,NPIIN0000003405,Pulmonology,Low
0.0,NPIIN0000003406,Urology,Low
72.9,NPIIN0000003407,Diabetology,Low
64.6,NPIIN0000003408,Endocrinology,Low
0.0,NPIIN0000003409,General Medicine,Low
0.7,NPIIN0000003410,Endocrinology,Low
0.7,NPIIN0000003411,Orthopedics,Low
0.7,NPIIN0000003412,Gastroenterology,Low
0.6,NPIIN0000003413,Dermatology,Low
0.0,NPIIN0000003414,Gastroenterology,Low
85.7,NPIIN0000003415,Diabetology,Low
98.5,NPIIN0000003416,Endocrinology,Low
6.9,NPIIN0000003417,General Medicine,Low
0.0,NPIIN0000003418,Dermatology,Low
0.1,NPIIN0000003419,General Medicine,Low
0.0,NPIIN0000003420,Cardiology,Low
0.0,NPIIN0000003421,Neurology,Low
0.0,NPIIN0000003422,Endocrinology,Low
86.2,NPIIN0000003423,Pulmonology,Low
0.0,NPIIN0000003424,Cardiology,Low
0.4,NPIIN0000003425,General Medicine,Low
49.1,NPIIN0000003426,General Medicine,Low
0.0,NPIIN0000003427,Urology,Low
0.0,NPIIN0000003428,Gastroenterology,Low
0.0,NPIIN0000003429,Cardiology,Low
0.0,NPIIN0000003430,Gastroenterology,Low
0.0,NPIIN0000003431,Dermatology,Low
0.0,NPIIN0000003432,Neurology,Low
0.0,NPIIN0000003433,Urology,Low
0.0,NPIIN0000003434,Dermatology,Low
82.0,NPIIN0000003435,Endocrinology,Low
0.1,NPIIN0000003436,General Medicine,Low
47.2,NPIIN0000003437,General Medicine,Low
0.0,NPIIN0000003438,General Medicine,Low
34.8,NPIIN0000003439,Orthopedics,Low
0.0,NPIIN0000003440,Pulmonology,Low
6.7,NPIIN0000003441,Diabetology,Low
0.0,NPIIN0000003442,Orthopedics,Low
7.1,NPIIN0000003443,Neurology,Low
47.1,NPIIN0000003444,Diabetology,Low
0.0,NPIIN0000003445,Urology,Low
0.0,NPIIN0000003446,General Medicine,Low
