Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_District,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Specialty,Locality
NPIIN1000001929,Sharma,Ravi,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Cardiology,Tambaram
NPIIN1000001930,Narayanan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Guindy
NPIIN1000001931,Narayanan,Kavya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,Royapettah
NPIIN1000001932,Iyer,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Velachery
NPIIN1000001933,Rajan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Porur
NPIIN1000001934,Rajan,Divya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000001935,Narayanan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Egmore
NPIIN1000001936,Murugan,Hari,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Diabetology,Chromepet
NPIIN1000001937,Reddy,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Alandur
NPIIN1000001938,Narayanan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000001939,Menon,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Egmore
NPIIN1000001940,Krishnan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Mylapore
NPIIN1000001941,Subramanian,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Anna Nagar
NPIIN1000001942,Sharma,Suresh,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Urology,Alandur
NPIIN1000001943,Menon,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Perambur
NPIIN1000001944,Narayanan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Perambur
NPIIN1000001945,Rajan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Mogappair
NPIIN1000001946,Narayanan,Vijay,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pulmonology,Anna Nagar
NPIIN1000001947,Reddy,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Adyar
NPIIN1000001948,Narayanan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Royapettah
NPIIN1000001949,Menon,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Guindy
NPIIN1000001950,Kumar,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Royapettah
NPIIN1000001951,Murugan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Perambur
NPIIN1000001952,Kumar,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000001953,Rajan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Perambur
NPIIN1000001954,Subramanian,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Velachery
NPIIN1000001955,Menon,Meena,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,Kodambakkam
NPIIN1000001956,Sharma,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Royapettah
NPIIN1000001957,Murugan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Anna Nagar
NPIIN1000001958,Kumar,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,T Nagar
NPIIN1000001959,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Ambattur
NPIIN1000001960,Kumar,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Royapettah
NPIIN1000001961,Menon,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Chromepet
NPIIN1000001962,Iyer,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mylapore
NPIIN1000001963,Narayanan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Mylapore
NPIIN1000001964,Kumar,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Sholinganallur
NPIIN1000001965,Menon,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Adyar
NPIIN1000001966,Murugan,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Nungambakkam
NPIIN1000001967,Sharma,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Porur
NPIIN1000001968,Reddy,Karthik,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,Anna Nagar
NPIIN1000001969,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Tambaram
NPIIN1000001970,Iyer,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Pallavaram
NPIIN1000001971,Murugan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Royapettah
NPIIN1000001972,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,T Nagar
NPIIN1000001973,Murugan,Meena,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000001974,Murugan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Porur
NPIIN1000001975,Murugan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Guindy
NPIIN1000001976,Subramanian,Prakash,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pediatrics,Sholinganallur
NPIIN1000001977,Kumar,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Ambattur
NPIIN1000001978,Narayanan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Alandur
NPIIN1000001979,Krishnan,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,Ambattur
NPIIN1000001980,Subramanian,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Adyar
NPIIN1000001981,Krishnan,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Anna Nagar
NPIIN1000001982,Sharma,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Chromepet
NPIIN1000001983,Kumar,Divya,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Urology,Nungambakkam
NPIIN1000001984,Iyer,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Egmore
NPIIN1000001985,Subramanian,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Ambattur
NPIIN1000001986,Sharma,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Nungambakkam
NPIIN1000001987,Iyer,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000001988,Krishnan,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,T Nagar
NPIIN1000001989,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Kodambakkam
NPIIN1000001990,Reddy,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Anna Nagar
NPIIN1000001991,Murugan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Nungambakkam
NPIIN1000001992,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Mogappair
NPIIN1000001993,Iyer,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Royapettah
NPIIN1000001994,Murugan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Perambur
NPIIN1000001995,Rajan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Mogappair
NPIIN1000001996,Murugan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Chromepet
NPIIN1000001997,Krishnan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Guindy
NPIIN1000001998,Narayanan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Tambaram
NPIIN1000001999,Subramanian,Divya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,Kodambakkam
NPIIN1000002000,Rajan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Thiruvanmiyur
NPIIN1000002001,Rajan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Alandur
NPIIN1000002002,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Guindy
NPIIN1000002003,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Nungambakkam
NPIIN1000002004,Krishnan,Ravi,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Neurology,Mylapore
NPIIN1000002005,Iyer,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Nungambakkam
NPIIN1000002006,Kumar,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Velachery
NPIIN1000002007,Krishnan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,T Nagar
NPIIN1000002008,Narayanan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Kodambakkam
NPIIN1000002009,Krishnan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Alandur
NPIIN1000002010,Menon,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Thiruvanmiyur
NPIIN1000002011,Reddy,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Velachery
NPIIN1000002012,Kumar,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Chromepet
NPIIN1000002013,Subramanian,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Adyar
NPIIN1000002014,Kumar,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Nungambakkam
NPIIN1000002015,Subramanian,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Ambattur
NPIIN1000002016,Iyer,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Royapettah
NPIIN1000002017,Reddy,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Alandur
NPIIN1000002018,Subramanian,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Tambaram
NPIIN1000002019,Reddy,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Royapettah
NPIIN1000002020,Murugan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Alandur
NPIIN1000002021,Reddy,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Tambaram
NPIIN1000002022,Subramanian,Deepa,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Diabetology,Alandur
NPIIN1000002023,Murugan,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Anna Nagar
NPIIN1000002024,Kumar,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Porur
NPIIN1000002025,Kumar,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Mogappair
NPIIN1000002026,Reddy,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Royapettah
NPIIN1000002027,Narayanan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Chromepet
NPIIN1000002028,Kumar,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Alandur
NPIIN1000002029,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,T Nagar
NPIIN1000002030,Rajan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Kodambakkam
NPIIN1000002031,Menon,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mogappair
NPIIN1000002032,Kumar,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Royapettah
NPIIN1000002033,Rajan,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Egmore
NPIIN1000002034,Narayanan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Sholinganallur
NPIIN1000002035,Rajan,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Mogappair
NPIIN1000002036,Rajan,Sathish,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Diabetology,Anna Nagar
NPIIN1000002037,Menon,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Perambur
NPIIN1000002038,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Sholinganallur
NPIIN1000002039,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Porur
NPIIN1000002040,Narayanan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Chromepet
NPIIN1000002041,Menon,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Anna Nagar
NPIIN1000002042,Rajan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Nungambakkam
NPIIN1000002043,Reddy,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Chromepet
NPIIN1000002044,Menon,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Tambaram
NPIIN1000002045,Krishnan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Egmore
NPIIN1000002046,Murugan,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000002047,Sharma,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Sholinganallur
NPIIN1000002048,Subramanian,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Ambattur
NPIIN1000002049,Subramanian,Sathish,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Psychiatry,Alandur
NPIIN1000002050,Subramanian,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Mogappair
NPIIN1000002051,Narayanan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Egmore
NPIIN1000002052,Kumar,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Anna Nagar
NPIIN1000002053,Sharma,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Pallavaram
NPIIN1000002054,Murugan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Guindy
NPIIN1000002055,Reddy,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Egmore
NPIIN1000002056,Reddy,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Egmore
NPIIN1000002057,Krishnan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Kodambakkam
NPIIN1000002058,Iyer,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Nungambakkam
NPIIN1000002059,Kumar,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Velachery
NPIIN1000002060,Iyer,Hari,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Pallavaram
NPIIN1000002061,Iyer,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Pallavaram
NPIIN1000002062,Narayanan,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Ambattur
NPIIN1000002063,Reddy,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Velachery
NPIIN1000002064,Subramanian,Nandhini,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Endocrinology,Velachery
NPIIN1000002065,Menon,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Nungambakkam
NPIIN1000002066,Murugan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Alandur
NPIIN1000002067,Subramanian,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,T Nagar
NPIIN1000002068,Sharma,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,T Nagar
NPIIN1000002069,Iyer,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Adyar
NPIIN1000002070,Menon,Rajesh,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Psychiatry,Egmore
NPIIN1000002071,Narayanan,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Adyar
NPIIN1000002072,Kumar,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Egmore
NPIIN1000002073,Krishnan,Suresh,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Psychiatry,Pallavaram
NPIIN1000002074,Iyer,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Nungambakkam
NPIIN1000002075,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Kodambakkam
NPIIN1000002076,Sharma,Rajesh,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Urology,Pallavaram
NPIIN1000002077,Narayanan,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Pallavaram
NPIIN1000002078,Rajan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Pallavaram
NPIIN1000002079,Sharma,Karthik,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Psychiatry,Mylapore
NPIIN1000002080,Menon,Kavya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Anna Nagar
NPIIN1000002081,Rajan,Prakash,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Diabetology,Anna Nagar
NPIIN1000002082,Sharma,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Mylapore
NPIIN1000002083,Sharma,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Nungambakkam
NPIIN1000002084,Kumar,Lakshmi,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Pulmonology,Egmore
NPIIN1000002085,Kumar,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Alandur
NPIIN1000002086,Kumar,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Chromepet
NPIIN1000002087,Krishnan,Deepa,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,ENT,T Nagar
NPIIN1000002088,Sharma,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,T Nagar
NPIIN1000002089,Narayanan,Priya,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,General Medicine,Sholinganallur
NPIIN1000002090,Sharma,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Porur
NPIIN1000002091,Reddy,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Guindy
NPIIN1000002092,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Velachery
NPIIN1000002093,Krishnan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Porur
NPIIN1000002094,Murugan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Chromepet
NPIIN1000002095,Sharma,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Guindy
NPIIN1000002096,Narayanan,Ravi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Thiruvanmiyur
NPIIN1000002097,Murugan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Endocrinology,Chromepet
NPIIN1000002098,Menon,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Urology,Perambur
NPIIN1000002099,Narayanan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Royapettah
NPIIN1000002100,Menon,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Anna Nagar
NPIIN1000002101,Sharma,Prakash,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Mylapore
NPIIN1000002102,Krishnan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Ambattur
NPIIN1000002103,Narayanan,Sathish,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Velachery
NPIIN1000002104,Sharma,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,General Medicine,Sholinganallur
NPIIN1000002105,Reddy,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Nungambakkam
NPIIN1000002106,Krishnan,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Sholinganallur
NPIIN1000002107,Kumar,Arun,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Perambur
NPIIN1000002108,Menon,Meena,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Guindy
NPIIN1000002109,Iyer,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Egmore
NPIIN1000002110,Murugan,Lakshmi,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pediatrics,Perambur
NPIIN1000002111,Kumar,Anitha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Mylapore
NPIIN1000002112,Narayanan,Hari,Chennai,Chennai,TN,33,Group Practice,SYNTHETIC_CMS_STYLE,Diabetology,Mylapore
NPIIN1000002113,Krishnan,Anitha,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Endocrinology,Perambur
NPIIN1000002114,Kumar,Swetha,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,ENT,Nungambakkam
NPIIN1000002115,Krishnan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Nungambakkam
NPIIN1000002116,Rajan,Rajesh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Cardiology,Tambaram
NPIIN1000002117,Iyer,Swetha,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Perambur
NPIIN1000002118,Sharma,Karthik,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Psychiatry,Sholinganallur
NPIIN1000002119,Subramanian,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Neurology,Guindy
NPIIN1000002120,Rajan,Vijay,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Dermatology,Alandur
NPIIN1000002121,Krishnan,Priya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,ENT,Chromepet
NPIIN1000002122,Rajan,Deepa,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Orthopedics,Nungambakkam
NPIIN1000002123,Narayanan,Nandhini,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Ambattur
NPIIN1000002124,Murugan,Nandhini,Chennai,Chennai,TN,33,Hospital/Clinic,SYNTHETIC_CMS_STYLE,Pediatrics,Pallavaram
NPIIN1000002125,Kumar,Suresh,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Pulmonology,Royapettah
NPIIN1000002126,Iyer,Divya,Chennai,Chennai,TN,33,Individual,SYNTHETIC_CMS_STYLE,Diabetology,Pallavaram
