HCP_ID,HCP_Name,Specialty,City,Locality,Zone
NPIIN0000001195,HCP_01195,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000001196,HCP_01196,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000001197,HCP_01197,Urology,Chennai,Egmore,Central Chennai
NPIIN0000001198,HCP_01198,Dermatology,Chennai,Porur,South Chennai
NPIIN0000001199,HCP_01199,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000001200,HCP_01200,General Medicine,Chennai,Porur,South Chennai
NPIIN0000001201,HCP_01201,Dermatology,Chennai,Perambur,North Chennai
NPIIN0000001202,HCP_01202,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000001203,HCP_01203,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000001204,HCP_01204,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000001205,HCP_01205,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000001206,HCP_01206,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000001207,HCP_01207,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000001208,HCP_01208,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000001209,HCP_01209,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000001210,HCP_01210,Urology,Chennai,Perambur,North Chennai
NPIIN0000001211,HCP_01211,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000001212,HCP_01212,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000001213,HCP_01213,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000001214,HCP_01214,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000001215,HCP_01215,Dermatology,Chennai,Egmore,Central Chennai
NPIIN0000001216,HCP_01216,Endocrinology,Chennai,Ambattur,North Chennai
NPIIN0000001217,HCP_01217,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000001218,HCP_01218,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000001219,HCP_01219,Pulmonology,Chennai,Guindy,South Chennai
NPIIN0000001220,HCP_01220,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000001221,HCP_01221,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000001222,HCP_01222,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000001223,HCP_01223,Neurology,Chennai,Adyar,South Chennai
NPIIN0000001224,HCP_01224,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000001225,HCP_01225,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001226,HCP_01226,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000001227,HCP_01227,Neurology,Chennai,Madhavaram,North Chennai
NPIIN0000001228,HCP_01228,Pulmonology,Chennai,Ambattur,North Chennai
NPIIN0000001229,HCP_01229,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000001230,HCP_01230,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000001231,HCP_01231,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000001232,HCP_01232,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000001233,HCP_01233,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001234,HCP_01234,Neurology,Chennai,Guindy,South Chennai
NPIIN0000001235,HCP_01235,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000001236,HCP_01236,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001237,HCP_01237,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000001238,HCP_01238,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000001239,HCP_01239,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001240,HCP_01240,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001241,HCP_01241,Cardiology,Chennai,Porur,South Chennai
NPIIN0000001242,HCP_01242,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001243,HCP_01243,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000001244,HCP_01244,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000001245,HCP_01245,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000001246,HCP_01246,Urology,Chennai,Mylapore,Central Chennai
NPIIN0000001247,HCP_01247,Orthopedics,Chennai,Madhavaram,North Chennai
NPIIN0000001248,HCP_01248,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001249,HCP_01249,Urology,Chennai,Tambaram,South Chennai
NPIIN0000001250,HCP_01250,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000001251,HCP_01251,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000001252,HCP_01252,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000001253,HCP_01253,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000001254,HCP_01254,Diabetology,Chennai,Tondiarpet,North Chennai
NPIIN0000001255,HCP_01255,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000001256,HCP_01256,Cardiology,Chennai,Porur,South Chennai
NPIIN0000001257,HCP_01257,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000001258,HCP_01258,Neurology,Chennai,Guindy,South Chennai
NPIIN0000001259,HCP_01259,Cardiology,Chennai,Tondiarpet,North Chennai
NPIIN0000001260,HCP_01260,Urology,Chennai,Adyar,South Chennai
NPIIN0000001261,HCP_01261,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000001262,HCP_01262,Endocrinology,Chennai,Madhavaram,North Chennai
NPIIN0000001263,HCP_01263,Endocrinology,Chennai,Egmore,Central Chennai
NPIIN0000001264,HCP_01264,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000001265,HCP_01265,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000001266,HCP_01266,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000001267,HCP_01267,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000001268,HCP_01268,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000001269,HCP_01269,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000001270,HCP_01270,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000001271,HCP_01271,Diabetology,Chennai,Porur,South Chennai
NPIIN0000001272,HCP_01272,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000001273,HCP_01273,Urology,Chennai,Ambattur,North Chennai
NPIIN0000001274,HCP_01274,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000001275,HCP_01275,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000001276,HCP_01276,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000001277,HCP_01277,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000001278,HCP_01278,Orthopedics,Chennai,Egmore,Central Chennai
NPIIN0000001279,HCP_01279,Diabetology,Chennai,Porur,South Chennai
NPIIN0000001280,HCP_01280,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000001281,HCP_01281,Diabetology,Chennai,Madhavaram,North Chennai
NPIIN0000001282,HCP_01282,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000001283,HCP_01283,Orthopedics,Chennai,Washermenpet,North Chennai
NPIIN0000001284,HCP_01284,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000001285,HCP_01285,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000001286,HCP_01286,Neurology,Chennai,Velachery,South Chennai
NPIIN0000001287,HCP_01287,Urology,Chennai,Royapuram,North Chennai
NPIIN0000001288,HCP_01288,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000001289,HCP_01289,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000001290,HCP_01290,Orthopedics,Chennai,Ambattur,North Chennai
NPIIN0000001291,HCP_01291,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000001292,HCP_01292,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000001293,HCP_01293,Neurology,Chennai,Perambur,North Chennai
NPIIN0000001294,HCP_01294,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000001295,HCP_01295,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001296,HCP_01296,Diabetology,Chennai,Madhavaram,North Chennai
NPIIN0000001297,HCP_01297,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000001298,HCP_01298,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001299,HCP_01299,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000001300,HCP_01300,Neurology,Chennai,Royapuram,North Chennai
NPIIN0000001301,HCP_01301,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000001302,HCP_01302,Urology,Chennai,Royapuram,North Chennai
NPIIN0000001303,HCP_01303,Orthopedics,Chennai,Velachery,South Chennai
NPIIN0000001304,HCP_01304,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000001305,HCP_01305,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000001306,HCP_01306,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000001307,HCP_01307,Orthopedics,Chennai,Washermenpet,North Chennai
NPIIN0000001308,HCP_01308,Endocrinology,Chennai,Porur,South Chennai
NPIIN0000001309,HCP_01309,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001310,HCP_01310,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000001311,HCP_01311,Pulmonology,Chennai,Ambattur,North Chennai
NPIIN0000001312,HCP_01312,Neurology,Chennai,Guindy,South Chennai
NPIIN0000001313,HCP_01313,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000001314,HCP_01314,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000001315,HCP_01315,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001316,HCP_01316,Diabetology,Chennai,Tambaram,South Chennai
NPIIN0000001317,HCP_01317,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000001318,HCP_01318,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000001319,HCP_01319,Gastroenterology,Chennai,Sholinganallur,South Chennai
NPIIN0000001320,HCP_01320,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000001321,HCP_01321,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000001322,HCP_01322,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000001323,HCP_01323,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001324,HCP_01324,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000001325,HCP_01325,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000001326,HCP_01326,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000001327,HCP_01327,Urology,Chennai,Tondiarpet,North Chennai
NPIIN0000001328,HCP_01328,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000001329,HCP_01329,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000001330,HCP_01330,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000001331,HCP_01331,Diabetology,Chennai,Guindy,South Chennai
NPIIN0000001332,HCP_01332,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000001333,HCP_01333,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000001334,HCP_01334,Diabetology,Chennai,Porur,South Chennai
NPIIN0000001335,HCP_01335,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000001336,HCP_01336,General Medicine,Chennai,Porur,South Chennai
NPIIN0000001337,HCP_01337,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001338,HCP_01338,Urology,Chennai,Tondiarpet,North Chennai
NPIIN0000001339,HCP_01339,Neurology,Chennai,Adyar,South Chennai
NPIIN0000001340,HCP_01340,Cardiology,Chennai,Perambur,North Chennai
NPIIN0000001341,HCP_01341,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000001342,HCP_01342,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000001343,HCP_01343,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000001344,HCP_01344,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000001345,HCP_01345,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000001346,HCP_01346,Dermatology,Chennai,Madhavaram,North Chennai
NPIIN0000001347,HCP_01347,Dermatology,Chennai,Madhavaram,North Chennai
NPIIN0000001348,HCP_01348,Gastroenterology,Chennai,Royapuram,North Chennai
NPIIN0000001349,HCP_01349,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000001350,HCP_01350,Gastroenterology,Chennai,Mylapore,Central Chennai
NPIIN0000001351,HCP_01351,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000001352,HCP_01352,Urology,Chennai,Adyar,South Chennai
NPIIN0000001353,HCP_01353,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001354,HCP_01354,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000001355,HCP_01355,Dermatology,Chennai,Velachery,South Chennai
NPIIN0000001356,HCP_01356,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000001357,HCP_01357,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000001358,HCP_01358,Cardiology,Chennai,Perambur,North Chennai
NPIIN0000001359,HCP_01359,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000001360,HCP_01360,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000001361,HCP_01361,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000001362,HCP_01362,Cardiology,Chennai,Tondiarpet,North Chennai
NPIIN0000001363,HCP_01363,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000001364,HCP_01364,Orthopedics,Chennai,Kilpauk,Central Chennai
NPIIN0000001365,HCP_01365,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000001366,HCP_01366,Diabetology,Chennai,Washermenpet,North Chennai
NPIIN0000001367,HCP_01367,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000001368,HCP_01368,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000001369,HCP_01369,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000001370,HCP_01370,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001371,HCP_01371,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000001372,HCP_01372,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000001373,HCP_01373,Cardiology,Chennai,Perambur,North Chennai
NPIIN0000001374,HCP_01374,Neurology,Chennai,Tambaram,South Chennai
NPIIN0000001375,HCP_01375,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000001376,HCP_01376,Urology,Chennai,Mylapore,Central Chennai
NPIIN0000001377,HCP_01377,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000001378,HCP_01378,Gastroenterology,Chennai,Sholinganallur,South Chennai
NPIIN0000001379,HCP_01379,Dermatology,Chennai,Guindy,South Chennai
NPIIN0000001380,HCP_01380,Urology,Chennai,Madhavaram,North Chennai
NPIIN0000001381,HCP_01381,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000001382,HCP_01382,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000001383,HCP_01383,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000001384,HCP_01384,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000001385,HCP_01385,Neurology,Chennai,Sholinganallur,South Chennai
NPIIN0000001386,HCP_01386,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000001387,HCP_01387,Diabetology,Chennai,Porur,South Chennai
NPIIN0000001388,HCP_01388,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000001389,HCP_01389,General Medicine,Chennai,Porur,South Chennai
NPIIN0000001390,HCP_01390,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000001391,HCP_01391,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000001392,HCP_01392,Urology,Chennai,Adyar,South Chennai
NPIIN0000001393,HCP_01393,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000001394,HCP_01394,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000001395,HCP_01395,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000001396,HCP_01396,Urology,Chennai,Egmore,Central Chennai
NPIIN0000001397,HCP_01397,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000001398,HCP_01398,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000001399,HCP_01399,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000001400,HCP_01400,Endocrinology,Chennai,Madhavaram,North Chennai
NPIIN0000001401,HCP_01401,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000001402,HCP_01402,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000001403,HCP_01403,General Medicine,Chennai,Porur,South Chennai
NPIIN0000001404,HCP_01404,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001405,HCP_01405,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000001406,HCP_01406,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000001407,HCP_01407,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000001408,HCP_01408,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000001409,HCP_01409,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000001410,HCP_01410,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000001411,HCP_01411,Dermatology,Chennai,Sholinganallur,South Chennai
NPIIN0000001412,HCP_01412,Endocrinology,Chennai,Adyar,South Chennai
NPIIN0000001413,HCP_01413,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000001414,HCP_01414,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000001415,HCP_01415,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001416,HCP_01416,Diabetology,Chennai,Porur,South Chennai
NPIIN0000001417,HCP_01417,Urology,Chennai,Royapuram,North Chennai
NPIIN0000001418,HCP_01418,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000001419,HCP_01419,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000001420,HCP_01420,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000001421,HCP_01421,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000001422,HCP_01422,Dermatology,Chennai,Madhavaram,North Chennai
NPIIN0000001423,HCP_01423,Orthopedics,Chennai,Madhavaram,North Chennai
NPIIN0000001424,HCP_01424,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000001425,HCP_01425,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000001426,HCP_01426,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000001427,HCP_01427,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000001428,HCP_01428,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000001429,HCP_01429,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000001430,HCP_01430,Orthopedics,Chennai,Madhavaram,North Chennai
NPIIN0000001431,HCP_01431,Orthopedics,Chennai,Velachery,South Chennai
NPIIN0000001432,HCP_01432,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000001433,HCP_01433,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000001434,HCP_01434,Neurology,Chennai,Kilpauk,Central Chennai
NPIIN0000001435,HCP_01435,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001436,HCP_01436,General Medicine,Chennai,Porur,South Chennai
NPIIN0000001437,HCP_01437,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000001438,HCP_01438,Diabetology,Chennai,Tondiarpet,North Chennai
NPIIN0000001439,HCP_01439,Diabetology,Chennai,Porur,South Chennai
NPIIN0000001440,HCP_01440,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000001441,HCP_01441,Gastroenterology,Chennai,Kilpauk,Central Chennai
NPIIN0000001442,HCP_01442,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000001443,HCP_01443,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000001444,HCP_01444,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000001445,HCP_01445,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000001446,HCP_01446,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000001447,HCP_01447,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000001448,HCP_01448,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000001449,HCP_01449,Urology,Chennai,Porur,South Chennai
NPIIN0000001450,HCP_01450,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001451,HCP_01451,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000001452,HCP_01452,Neurology,Chennai,Ambattur,North Chennai
NPIIN0000001453,HCP_01453,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000001454,HCP_01454,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000001455,HCP_01455,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001456,HCP_01456,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000001457,HCP_01457,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000001458,HCP_01458,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000001459,HCP_01459,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000001460,HCP_01460,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000001461,HCP_01461,Cardiology,Chennai,Porur,South Chennai
NPIIN0000001462,HCP_01462,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000001463,HCP_01463,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000001464,HCP_01464,Diabetology,Chennai,Kilpauk,Central Chennai
NPIIN0000001465,HCP_01465,Neurology,Chennai,Sholinganallur,South Chennai
NPIIN0000001466,HCP_01466,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000001467,HCP_01467,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000001468,HCP_01468,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001469,HCP_01469,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000001470,HCP_01470,Diabetology,Chennai,Mylapore,Central Chennai
NPIIN0000001471,HCP_01471,Neurology,Chennai,Porur,South Chennai
NPIIN0000001472,HCP_01472,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001473,HCP_01473,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000001474,HCP_01474,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000001475,HCP_01475,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000001476,HCP_01476,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000001477,HCP_01477,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000001478,HCP_01478,Neurology,Chennai,Guindy,South Chennai
NPIIN0000001479,HCP_01479,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000001480,HCP_01480,Orthopedics,Chennai,Ambattur,North Chennai
NPIIN0000001481,HCP_01481,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000001482,HCP_01482,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000001483,HCP_01483,Diabetology,Chennai,Tondiarpet,North Chennai
NPIIN0000001484,HCP_01484,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000001485,HCP_01485,General Medicine,Chennai,Guindy,South Chennai
